RecordSequence,eqid,EQID,MW,Depth,STAID,T0.01s,T0.02s,T0.022s,T0.025s,T0.029s,T0.03s,T0.032s,T0.035s,T0.036s,T0.04s,T0.042s,T0.044s,T0.045s,T0.046s,T0.048s,T0.05s,T0.055s,T0.06s,T0.065s,T0.067s,T0.07s,T0.075s,T0.08s,T0.085s,T0.09s,T0.095s,T0.1s,T0.11s,T0.12s,T0.13s,T0.133s,T0.14s,T0.15s,T0.16s,T0.17s,T0.18s,T0.19s,T0.2s,T0.22s,T0.24s,T0.25s,T0.26s,T0.28s,T0.29s,T0.3s,T0.32s,T0.34s,T0.35s,T0.36s,T0.38s,T0.4s,T0.42s,T0.44s,T0.45s,T0.46s,T0.48s,T0.5s,T0.55s,T0.6s,T0.65s,T0.667s,T0.7s,T0.75s,T0.8s,T0.85s,T0.9s,T0.95s,T1s,T1.1s,T1.2s,T1.3s,T1.4s,T1.5s,T1.6s,T1.7s,T1.8s,T1.9s,T2s,T2.2s,T2.4s,T2.5s,T2.6s,T2.8s,T3s,T3.2s,T3.4s,T3.5s,T3.6s,T3.8s,T4s,T4.2s,T4.4s,T4.6s,T4.8s,T5s,T5.5s,T6s,T6.5s,T7s,T7.5s,T8s,T8.5s,T9s,T9.5s,T10s
131,10,202007281107,3.3,10,"TYVB",0.00974347080843643,0.00999556656648782,0.00993918871152964,0.0117981898661463,0.0110369167463291,0.01062484177199,0.0108446025645303,0.0108764745121097,0.0114182637940258,0.0123299322778408,0.0135878277851498,0.0147091033316194,0.0152472650522641,0.0153907518533714,0.0161513709070021,0.0176470729829119,0.0187578758945859,0.023018317580029,0.0253089614405306,0.0238688754281014,0.020740366258144,0.014603344887008,0.0141643204263562,0.0172444125094018,0.0192601882358988,0.0190790210463139,0.0192224684355873,0.0242804058849371,0.0286562962435618,0.02886881926179,0.0293931962518063,0.0338667009505126,0.0388290749186448,0.0372140936328315,0.0326165463030582,0.0349048038446129,0.0373426238432716,0.0343694567292405,0.0251708640560875,0.0204973775931991,0.0198967888279065,0.0186129808383408,0.0150218287029719,0.0148683541117239,0.0151400395386576,0.0136696068945856,0.0136535756511004,0.0133467743836912,0.0132884895239123,0.0143688391267042,0.0136532058023483,0.0148381221950718,0.014352868929924,0.0140492901261718,0.0141823256735926,0.0145405156118701,0.0154635871284207,0.0140425092503526,0.0152813879509574,0.0144486701022835,0.0131927225021962,0.0111380386514563,0.00881505067633997,0.00679742347098011,0.00624255411927764,0.00592136955680659,0.00510361311956397,0.00428714609875594,0.00377812191506293,0.00330694434569254,0.00349014749193306,0.00345757924345568,0.00296356404681549,0.0030734197865055,0.00280223991295403,0.00267968459325321,0.0031209469543906,0.00318258073410061,0.00337524536013432,0.00409611047342459,0.00369094464751536,0.00386315109594,0.00333838544061132,0.00214260406719415,0.00203673886670063,0.00173033123515591,0.00155545565276261,0.00147769622653972,0.00147617849850416,0.00147552209489645,0.00138019143862453,0.00122706311821296,0.00104279224088799,0.000908544970408194,0.000820605733680587,0.000709344449099188,0.000528177052070523,0.000450738144409672,0.000408533293507956,0.000408043776908875,0.000482978744297686,0.000479302019249574,0.000373222964977124,0.00032942867655699,0.000260518432772757
132,11,202007281326,3.3,10,"TYVB",0.0122788707946752,0.0127117687822436,0.0129717101310667,0.012503196164865,0.0127243217359266,0.0127273279100143,0.0129502749152987,0.0128020857310394,0.0126014315676328,0.0149266563326574,0.0146729694072025,0.0162637628879634,0.0173888131326797,0.0186500268812252,0.0212525154054792,0.0230339759529338,0.0268411324192016,0.0223214469191568,0.0223047479356255,0.0218879321236409,0.0212997377231637,0.0173771666400651,0.0191477251023567,0.0228965979135153,0.0282204864353262,0.0274501090004697,0.0304677678514914,0.0390926576818997,0.0405155667115353,0.0478970680026217,0.0488574247877937,0.0507449898667455,0.048534635254771,0.056659418078942,0.0485268340242287,0.0476060396257305,0.0473123774701304,0.0417203551418479,0.0301875373010181,0.0288294310026445,0.0260202817826427,0.0223843769471626,0.0240688903246368,0.0262665435634929,0.0253476656769091,0.0208763570746176,0.018613275360359,0.0198750180707702,0.0205491025889844,0.0202725300268456,0.0188293879585648,0.0193637636163794,0.0182610077264453,0.0169510621698106,0.0160266292587043,0.0155530456602133,0.0160557839014393,0.0132914102361019,0.0116230752394247,0.0124057021972935,0.0120275148847167,0.01052416882564,0.00844333822150243,0.00721797617002989,0.00587461351992321,0.00506949040159805,0.00450197121642002,0.00456038026072616,0.00524942460028817,0.00489893370622702,0.00400471109362388,0.00377708482519955,0.00373871912361699,0.00404633548706677,0.00379151405717928,0.0031836978430673,0.00284062945214782,0.00290134127577323,0.00319659298202415,0.00295370814478486,0.00304284412313132,0.00323865289389421,0.00308688257936119,0.00280177199494389,0.00239181782171931,0.00210385926680338,0.00199864415379035,0.00189005809608429,0.00179472516476862,0.00164013371980485,0.00154744709512802,0.0013968651642538,0.00127455245942277,0.00108853262705711,0.000948112290622668,0.000598940144944923,0.000640865330699622,0.000498566597281624,0.000392904504129897,0.000395382373691406,0.000413978054792141,0.000390552853230416,0.000359663173235394,0.000306532448882395,0.000250353483093926
133,14,202008170113,4.4,6.9,"TYVB",0.0574879800110442,0.0571508405220559,0.0571915795428757,0.0571361372886101,0.0576563020131442,0.057523593892904,0.0574189190151976,0.0580622873225957,0.0580992339176868,0.0587634769937064,0.0589391076593772,0.0591710621925365,0.0591208402834136,0.0591903944950796,0.0595894917062052,0.0598881538141114,0.0608848500200288,0.0611415333149891,0.059365066784632,0.0599485321102806,0.0623223549413996,0.0666689079457693,0.0693561201925968,0.073280294570435,0.0772270922910442,0.0933771027625276,0.0987648988654511,0.110384498574686,0.121174982869675,0.14781572901488,0.153017560089384,0.164254468694088,0.176874817263,0.237160519693451,0.231622311867176,0.206181771374258,0.181642723944471,0.196082825273919,0.184821914102452,0.161191974087549,0.126465803303867,0.110280235431559,0.108725430156738,0.110799296532908,0.11273042973304,0.133795228145096,0.12450979980406,0.116086804555437,0.114503698516977,0.121895179509306,0.118943694542427,0.115462387242093,0.119719294745153,0.130189009549794,0.133966495440868,0.133007299189712,0.137434026661472,0.158969986389229,0.129307424960472,0.0985877904401668,0.0976926474378339,0.0909382113234875,0.0845847115897864,0.0728023811316662,0.0701383980667404,0.0703677532567006,0.0678421826236592,0.0620168653370095,0.0597096259392611,0.0532467758884618,0.0418150037467669,0.0319977622555332,0.0288455144883391,0.029334474630076,0.0251909974991194,0.0228587916142383,0.0228934110784738,0.0202616106143619,0.0179396814084181,0.0150907262326416,0.0131550181687237,0.0129379380024281,0.0135651518937728,0.0152929682017639,0.0165925304025825,0.0157758696733554,0.0148322239325753,0.0140673893213494,0.0135095093676114,0.0129642395985511,0.0121167222670131,0.0116620118866688,0.0115914302312842,0.010706648405485,0.0102629983869231,0.00822189246964341,0.00650887968310822,0.00524221310461114,0.00392339337728281,0.00316453770096836,0.00257786329493656,0.00215970181573575,0.00173039396451704,0.00149679584189196,0.00140046796948746
134,2,202007270514,5,7,"VCVB",2.38366236793583,2.37159213385286,2.37244070043288,2.3754887374332,2.38169857912417,2.38261748362567,2.38192114902529,2.38601573060273,2.38547634247022,2.39231411273716,2.39591332198516,2.39807760375866,2.39883827740856,2.40045625924342,2.4091992348273,2.42486204705826,2.46852462331014,2.46461612397885,2.47742578967795,2.48583004609463,2.46602604593378,2.4217081418351,2.41900851066596,2.50345286866204,2.68128605460585,2.72723570866874,2.78504521165452,2.99575116276652,2.97941351770285,3.4847198402279,3.66833499142719,4.08301348590618,4.40231966332772,4.30636966810474,4.23728922318856,4.14388638480378,3.85503267235522,3.76831849933871,4.30793395094914,4.67114842911001,4.77727334174897,4.69110115550069,5.22578353704715,5.78191409408074,5.90775602105116,5.98707738531208,6.03069614817548,5.6536660102772,5.9251425090546,5.73908174366872,6.35484960774951,8.10317109858125,9.50872732584703,9.95230192607189,10.212710390361,10.1252208048949,8.9653898486224,7.51336454291988,6.32404328837874,5.98256398417385,5.76843834167551,5.38935417414752,4.46106513889523,4.58720507540511,4.92539393060858,5.41693381552731,4.53127911965862,3.70647198405075,2.6787869714557,2.09269143534087,1.85935315814087,1.71162112060187,1.88165720886714,1.99871770482192,2.16597964448658,2.19689250323434,2.32454407993627,2.43964793358163,2.57372631300265,2.10539561831237,1.89643859050703,1.81798779621943,1.61202136707119,1.47193184667265,1.27275781493237,1.02854833031981,0.915006511773473,0.831884911997287,0.755525201555008,0.708214991570213,0.674928176343244,0.621523636137065,0.565191715927868,0.491794819089435,0.443470691047661,0.348277912094017,0.291120919070405,0.23732701484162,0.176040075437736,0.153982913581507,0.127444235112442,0.101174617713233,0.0847158303456491,0.0753542395765795,0.0686252163210904
135,3,202007270537,3,7,"VCVB",0.03728398333098,0.0378284752199397,0.0378872698269326,0.0375918355861678,0.0373180954607633,0.0376454225717712,0.0386853726544463,0.039143315280434,0.0391973298066258,0.0384987279146698,0.039020177739121,0.0399052930323894,0.0402806051212021,0.0401056893991691,0.040731599385815,0.0424533692252676,0.0419315434831115,0.0434020152695548,0.0513941885299315,0.0531768815743078,0.0567825567529049,0.0644240526663997,0.0763759266131686,0.0759756281341081,0.0739338951385365,0.0738891142691233,0.0860853459813797,0.105912392074773,0.128782685907576,0.12656691839491,0.130303753735622,0.145684740593977,0.144822871597507,0.135542631108656,0.120143303059462,0.109092426792587,0.106134131277547,0.108041095667653,0.0993917127169995,0.0748768322929802,0.0702943995718661,0.0691137418553876,0.0672677172148792,0.0657767222751611,0.0702938180530302,0.0777957577671533,0.0651285659283829,0.0655514687933351,0.0634096304634624,0.0538603828445208,0.0592018076570654,0.0669634897106149,0.0665949904734565,0.0728418409259625,0.0783306102618598,0.0804692169149323,0.0832577205498855,0.0581246660525682,0.0413168755638493,0.0387438025472465,0.0363430371357879,0.0299794046027793,0.0214088972121905,0.017613405289529,0.0148540802917547,0.0132148451384573,0.0117429048814842,0.0105427953535054,0.00816036506932561,0.00721268589475447,0.0060311843439299,0.00477350386266717,0.004830386142798,0.00424943645976721,0.00473615373284429,0.00541674036469706,0.00559998813911096,0.00571406828355797,0.00568502046152374,0.00436855430728357,0.00440993890157221,0.0042500807702306,0.00315234729914447,0.00222715294730217,0.00189426457882425,0.00179488367295685,0.00172410173651215,0.0016215648294345,0.00145247041157648,0.00142870590391105,0.00148212656560131,0.00137346516999562,0.00119499105148273,0.00100471517601287,0.000846015590948436,0.000774082062704362,0.000716892509776133,0.000550839317347752,0.000653744368713484,0.00065289340941378,0.000668396232014707,0.000565373807715898,0.000455250699893142,0.000391606042555414,0.000362912985193243
136,4,202007270850,3.4,7,"VCVB",0.0660497158578434,0.065618880775828,0.0656643500855253,0.0654143395040997,0.0654216706888108,0.0661614141553976,0.0666595480749441,0.0681314152998239,0.0686590943866912,0.0688303901114976,0.0690854590256096,0.0690264748852582,0.0688483120810876,0.0686049031070419,0.0695033773659589,0.0697046886827874,0.0717905604339263,0.0755297786040467,0.0793834530447287,0.0793427052519527,0.0790935165818746,0.0812208253792212,0.0836510845685862,0.0890667906075314,0.0902370105439041,0.0930106513355795,0.0927709631757914,0.0907363119484212,0.106410889195443,0.107229834093181,0.113758786379054,0.116978027850131,0.121291193441547,0.130321433967399,0.119737405847726,0.124068712773401,0.127037032177554,0.139369376366742,0.17531701620553,0.215022537531506,0.222523138810738,0.198327875927166,0.180177712374771,0.17603815130514,0.177791897617408,0.190689055814892,0.198891064904832,0.209098715906505,0.212689732577159,0.162730300179786,0.16497823729977,0.176456204111469,0.168987542042937,0.161547097721452,0.153003616083624,0.164849337096804,0.165031724175007,0.169236953571445,0.139063052485563,0.11135146862899,0.109999501713559,0.10620094829811,0.0793242037856919,0.0707880125809757,0.0627222995949019,0.0538366406758292,0.0530370359566541,0.0463950885232171,0.0341770080175958,0.0235455293320171,0.0222290131756596,0.0267203830595099,0.0266799143241321,0.0247283462895524,0.0248677119745417,0.0270283968102701,0.0284642493097696,0.0288689745109971,0.0256756966293655,0.0198068798550995,0.0168943303320131,0.0149500455751173,0.0110058630626386,0.009907108013088,0.00912174634594154,0.0076939027983738,0.00708924585810347,0.00664842628434737,0.00632181736314757,0.00586301128224031,0.00554268212027251,0.00538288968539454,0.00482643456499299,0.00395099467177583,0.00319059261888622,0.0025005852901634,0.0019796094185737,0.00157956894020838,0.00131441969639693,0.0010959316232875,0.000930135536780413,0.000793681691645743,0.000648423532028664,0.000543403378585436,0.000467433638448699
137,5,202007270915,3.1,6,"VCVB",0.0834841342778006,0.0825031205020952,0.0830392469381946,0.0831552236089841,0.0843725713802175,0.0843007294035192,0.0842932685839905,0.083940391648682,0.0843056250787931,0.0864855957994926,0.0873719176208091,0.0881824916025609,0.0883935279622306,0.0887421548808755,0.0893604849425932,0.0905332727493507,0.0984063138764079,0.102761525468578,0.108349004605496,0.112913365698892,0.124229877492656,0.133872720569953,0.143956000263358,0.151246574299669,0.173480215711617,0.174448698664337,0.184009383596099,0.217747813266145,0.231733824978426,0.214103951702725,0.211299705486804,0.220159739648498,0.223197496051187,0.264305628717992,0.281253700811691,0.273727335454107,0.262613258353454,0.235073715632314,0.26396123320633,0.297444316752362,0.278788622399404,0.228067172382244,0.193393945015279,0.206841853134332,0.208643402704267,0.18964771921475,0.151067635595803,0.154307151337633,0.157724519372414,0.130601215808024,0.11992060029318,0.130819320913873,0.124432143570186,0.127583762085476,0.129575032452925,0.129108180209982,0.128422487303345,0.124494678114023,0.0899138603523948,0.0694634976565282,0.070252853109394,0.0679155565157874,0.0520683970929365,0.0419157637291959,0.0369844406365188,0.0307803773900698,0.0308399595015645,0.0257711152649667,0.0191634819145857,0.0133480553696977,0.0137446437604893,0.0139644842178843,0.0151523923396175,0.0146596186005853,0.0153329010956566,0.0165745630110672,0.0176128597192879,0.0173672515569158,0.0158680348687571,0.0114423774420886,0.00996927169556165,0.00866889599481649,0.00579801509541083,0.0054583162088091,0.00555221828177788,0.00465545009968366,0.0045282498764227,0.00427788949224272,0.0036989188504191,0.00325909224316695,0.00325487706599085,0.00310561346961319,0.00269796939321627,0.00218795610731625,0.00170750337589003,0.00136264984867621,0.00114884185751874,0.000980334033682708,0.000710592468299556,0.000665057551260793,0.000583081837577359,0.000475942427202279,0.000376064125955745,0.000318350472377426,0.000288082367779052
138,6,202007272316,3.3,6,"VCVB",0.0736541802491495,0.0727914555698751,0.0732170544313553,0.0737165892910484,0.0741426396243538,0.0739481379351615,0.0743819326566106,0.0753917167003998,0.0758017755746748,0.0771356674526402,0.0768673963109352,0.0768002969907145,0.077122188413104,0.0776616595109722,0.0789730982183882,0.0793649032829822,0.0774911636232087,0.0837829498032212,0.0919024004490275,0.0919267692922041,0.0905092734650054,0.0884698323889618,0.0876944442108852,0.0988993171703388,0.109483008529155,0.118509020762828,0.137704409444634,0.177632341530459,0.198857177867453,0.180239011729221,0.178288094092942,0.171883695538098,0.210678025239354,0.203616769722367,0.179499559331874,0.161701509134793,0.179678426180559,0.168090251246495,0.184646896034584,0.20798005252076,0.214534026994782,0.22609236056226,0.227908852295071,0.225645826175198,0.213655605808225,0.214594391580758,0.196793790187963,0.19236189444585,0.189375974040305,0.168897849027932,0.165926723207295,0.149477972477292,0.159084629943212,0.166297716671796,0.163972630167799,0.137971264849601,0.117453530862094,0.0975549527202082,0.101192593373374,0.098924370558453,0.0914817651042195,0.0785045637664911,0.0726505942057303,0.058626350081351,0.0490359334613106,0.0419692692652179,0.0421233097323216,0.0397553040622903,0.0246392904857408,0.0251792670854865,0.0245271946668913,0.0230671248350835,0.0230684935991954,0.0222112975502048,0.0224910143693028,0.0231249458677338,0.0258758793359657,0.0259446563114569,0.022020198968833,0.016164576680077,0.0135354339570409,0.0107940285510779,0.0070841782833355,0.00629998490048854,0.00659597281391709,0.00570076963992542,0.00551694772124702,0.00534467022093405,0.00513163729027055,0.00537985669788918,0.0051530588378907,0.00449735541351725,0.0035621046072924,0.00301506947151287,0.00285123585062228,0.00230832494369915,0.00163492344197664,0.00128497594050284,0.00100900834415338,0.000818884606272214,0.000709401270364611,0.000597839205559934,0.000535324533162144,0.000438425928931931,0.0003804611561126
139,8,202007280125,4.1,6,"VCVB",0.243509222840896,0.241181020354279,0.241704062291962,0.242400036778191,0.243355141778455,0.243907101248132,0.245054632062098,0.245400324279543,0.245463544327506,0.248061257828084,0.250610814667714,0.25199188085826,0.252450129746297,0.254563109884605,0.258442266164441,0.258864432425739,0.258377018316284,0.278008186494132,0.288551130299118,0.287225553423002,0.291876964918991,0.288926269746126,0.295098972929954,0.294014703859582,0.32143345705185,0.387338604011534,0.442020584178254,0.420727697790448,0.388031940545569,0.401993711338406,0.398044893336782,0.445201913495199,0.508940574789616,0.513537190030438,0.492802274266344,0.559236224875761,0.602748782582196,0.608191390353707,0.682279341609315,0.790537907017164,0.698627233331251,0.668550521120389,0.728544544377237,0.757689871783891,0.7851432864661,0.836417736912312,0.875309586762033,0.828915750098426,0.81833199328368,0.750746742197565,0.659685486489333,0.644060224579867,0.674761227168391,0.70931133732252,0.7137350730388,0.768057257621762,0.767465822568152,0.564384608357035,0.48336780554585,0.457996709567291,0.457628822571597,0.390455153935187,0.333593085256756,0.260701050631864,0.285302537227124,0.243395775194654,0.202802943061665,0.208994753749628,0.190622283018165,0.160318630974034,0.155299977670475,0.1578616676565,0.172299197288313,0.177932510821793,0.169216888685445,0.162635630638551,0.167637837891404,0.179074189161632,0.167810214829966,0.135035271160062,0.120713800427471,0.105293221558356,0.0793947926503059,0.0652610416284951,0.0655911149420271,0.0579916252537359,0.0542763425372648,0.0502648597789681,0.0441800338269512,0.0388460714987261,0.0400913310193597,0.0386782749692636,0.035090447188997,0.0284764391532283,0.021775060053568,0.0187280500338235,0.014915435721561,0.0121953024732318,0.00899009476179178,0.00752909385402996,0.00642744561794624,0.00522254211758476,0.00421930288869342,0.00352986162229589,0.00318084903429146
140,9,202007280500,3,7.2,"VCVB",0.0415516533283638,0.0416213965427766,0.0418421910275199,0.0420633559941371,0.0420601952101989,0.0420662009990652,0.0421189267910282,0.041972307865315,0.0419729314899059,0.0432726185938103,0.0435539327118942,0.0437687328035756,0.0438852326818294,0.0442671646547918,0.0452613540974339,0.046053522745761,0.0469562733746743,0.0516141037596707,0.0589769613387157,0.0587856137166495,0.0638649135711461,0.0738514351057135,0.0711360093058733,0.07104358885204,0.0783518716339687,0.0873788819465535,0.0894761590762554,0.106797795042405,0.111657539870125,0.115298056748185,0.115486824549999,0.117178317948234,0.126674947376426,0.135700820519967,0.130302094906741,0.130074308666302,0.135368740916797,0.146023799696605,0.141626786492833,0.12193395293158,0.105438223034311,0.0858476049414797,0.0783101296371508,0.0722362112121853,0.0831063881165506,0.0918015740635745,0.0708036677841701,0.0699406326666543,0.074262728007367,0.0910155088744102,0.0891741280551723,0.0699969012935957,0.0684107752861481,0.073071898920864,0.0773909191785779,0.0732177561676104,0.0753104696938653,0.0585457225216799,0.0473661802835325,0.041356253189917,0.0394976295347695,0.030736180448497,0.024697711533014,0.0200072332906945,0.0157601611420828,0.0140138914677854,0.0116674386575066,0.0108981307984029,0.00897226868295974,0.00687132353006411,0.00640097878093123,0.00545586743989287,0.00447351274302603,0.00435036386400741,0.00447673537137817,0.00488129063791012,0.00553697925634809,0.00599470908974333,0.006099801452621,0.00496573171989454,0.00461437841255978,0.00453204286065119,0.00360664962874286,0.0029641861495595,0.0025588272888547,0.00220098275922724,0.00206943683614591,0.00193002332754856,0.00177013469100916,0.00170436336513386,0.00153711878593006,0.00144833917921585,0.00129417997230774,0.00108203443983785,0.000882563135287215,0.000684970915706843,0.000609024167963376,0.000479023723408963,0.000409521034776088,0.00041725315658886,0.000446038090734271,0.000397198341716315,0.000352257050507721,0.000303296821441322,0.000251142721909477
141,10,202007281107,3.3,10,"VCVB",0.0863860714070143,0.0860320172829514,0.0857221554983873,0.0860739356939713,0.0864824765246811,0.0864510834722395,0.0866493899561509,0.0873084374866645,0.087796367796697,0.0885484151552556,0.0887790184253332,0.0900964344539832,0.0913505599880557,0.0925453000626772,0.0942816469401655,0.09539626407887,0.0958256720649546,0.0988515681767165,0.103887282843877,0.106268898735798,0.109557566219197,0.111878711252079,0.119494536619734,0.128260821620919,0.135318963255053,0.155010424426685,0.191584284468609,0.2500895489134,0.302113253196998,0.342232456402949,0.332639821418436,0.310332259757156,0.293267667829084,0.263602769414386,0.264994745593552,0.240684688987155,0.220764571244699,0.226909244943286,0.211317108029816,0.244030802748621,0.256702842123239,0.258387271512478,0.243741343185777,0.249898275279152,0.26853135239696,0.286018328836194,0.244201522103112,0.22218032564751,0.223418349778597,0.253031839813633,0.229769956282723,0.199205399003949,0.195001505940149,0.189871224566147,0.175191790168322,0.14478952498286,0.12634462270815,0.106408324221906,0.110469976751252,0.0971139952327082,0.0933663297631111,0.0867476996338929,0.0831989846973736,0.0675002416500055,0.0527055648435885,0.0448780567240595,0.0409026615638618,0.0345823129768732,0.0249224718290539,0.018886611770106,0.0181874343796191,0.0186764211339819,0.0180484754249281,0.0172729778527237,0.0165945518831402,0.0182054309714673,0.019994366369826,0.020641938004376,0.018939646919499,0.0147466644168439,0.0121410112184724,0.0104793097886656,0.00723503972371562,0.00589669475214503,0.00623771450506422,0.00526524827534744,0.00489366155210446,0.00460258530268857,0.00415440193602503,0.00385383127426098,0.00409671288618644,0.00368445649232424,0.00302988136168459,0.00232684260673363,0.00215542305962805,0.00163085162814202,0.0012913069979898,0.00104512289898238,0.000855355790399748,0.00077884015738489,0.000664028731203736,0.000537847195637873,0.00046754412603562,0.000387574236129474,0.000313032670062398
142,11,202007281326,3.3,10,"VCVB",0.0871767505033252,0.0867709803406937,0.0865855966458518,0.0870774474137824,0.0878632865323904,0.0878631442364392,0.0870713504129013,0.087396387150175,0.087738146907267,0.0884421726217966,0.0894917828993712,0.0902553084369667,0.0904452524756945,0.0906055671161703,0.0911819569822111,0.091959870417387,0.0947219153590443,0.0917165237580941,0.103975838347696,0.106047452059789,0.110077168986293,0.111092040111473,0.120274200452611,0.127539798459678,0.126064217425,0.126851852140806,0.135346343587846,0.173272718894735,0.176391163091528,0.209447667422722,0.221030143477538,0.221871404123631,0.24168398752488,0.237064237858408,0.231546825234205,0.225345907857137,0.204034789115366,0.213992397579263,0.266991034143937,0.280006131671619,0.278051504258375,0.278410403175453,0.282373658487449,0.282196207893027,0.265343191573487,0.243215915452292,0.230339854806492,0.235940254903286,0.241221532323189,0.210140653927685,0.177726088409688,0.160833702788103,0.155993747191052,0.151260685158084,0.143641193098995,0.132007371672138,0.106517976889173,0.107374980368595,0.0955940583358274,0.0989639672536707,0.086296175803447,0.0682264139170383,0.0666335935294301,0.0513670955166131,0.0422284548297554,0.0382462497772358,0.0419831839145933,0.0406214362007699,0.0268967212218267,0.0264974681724458,0.025367552839608,0.0235465355556219,0.022929987771423,0.0225003218465222,0.0227038405349987,0.0234547601167497,0.026369724027157,0.026071138733427,0.020746397665113,0.0154636562006139,0.0125651369150771,0.00962364204677103,0.00731224960428393,0.00675288594618368,0.00632589169489591,0.00575131328574771,0.00565580503666045,0.00550781718019507,0.00571799879914633,0.00548051835483557,0.00491160835369218,0.00403810495819841,0.00317941407409357,0.0030205190029863,0.0027123895574592,0.00197523935574405,0.00148000422882736,0.00124221046291359,0.00106799699649619,0.000933769475813698,0.000812414485988669,0.000676962216612503,0.000548910512448866,0.00044902415673563,0.00037897521530699
143,12,202008031015,3.4,6.6,"VCVB",0.108946231406941,0.107929929772728,0.108098789491474,0.10715042753691,0.10853246021515,0.108798384880561,0.109461145637411,0.109808435264395,0.109975439598713,0.110497647082778,0.110400906719464,0.11098356304238,0.111712996808947,0.112451654429216,0.113751914845368,0.114768995008485,0.117336807022094,0.119394224179562,0.12553838235432,0.126914514974535,0.128347561426049,0.128738215794112,0.125157511475605,0.133928415338469,0.142938835485031,0.152764812889133,0.178197527876432,0.178503085826867,0.192300587280746,0.190425004374369,0.195202555081943,0.20557306501153,0.254348002580472,0.26298380272066,0.247191954186345,0.215624877427179,0.213071431085251,0.232103730795214,0.269045455318661,0.338782262692659,0.307905497824598,0.308189314089862,0.325801287237391,0.319404731351478,0.302921471657949,0.298069376654858,0.306729815179545,0.316974913241204,0.302985688528872,0.250403370673171,0.221150747309242,0.222837685373271,0.232666587002905,0.226173142572742,0.228827445001521,0.227779155511505,0.201217063949065,0.195517600422492,0.18494901811822,0.141560037461989,0.138346518222368,0.120158691672263,0.0915269025263708,0.0728942844139043,0.0603093341783028,0.0495651008659382,0.0422084070678301,0.0338352966689082,0.0325023031626411,0.0303677521257581,0.0246099668398322,0.0192121754770046,0.0183334259820635,0.0163959872525325,0.0161628295610536,0.0167385432173609,0.0179654884336938,0.0164966773945481,0.0143363178294403,0.0155438080980291,0.0144463656974867,0.0127721132985267,0.0116117896055459,0.0113185417193922,0.00995243561617151,0.00898721973596272,0.00829833077491706,0.00761303122951135,0.00667794076352294,0.00585491605651835,0.00521628991283512,0.00434637239255875,0.00394354724646157,0.0031731665329321,0.00259156324758642,0.00207453544925847,0.00188277564886177,0.00141344485302416,0.00125105805366408,0.0010643374319859,0.00106172046812444,0.000953853384765557,0.000737804050633817,0.00066945395555448,0.000608227852906214
144,13,202008062328,3.3,10,"VCVB",0.0738349579394897,0.0728747833662446,0.0730602434006086,0.0736068180853036,0.0752024580703286,0.0754566249450632,0.075709340992848,0.0760146412075441,0.0761892302829701,0.0766010636868951,0.0761917752420334,0.0763810116233552,0.077044934121578,0.0777059436063,0.0791024120088785,0.0805200532351783,0.082035064329529,0.0833466980732859,0.0897117920261239,0.0896890273118023,0.0919567276742149,0.0919172554128363,0.0996745722672935,0.104585344365442,0.111617704617742,0.127529188313991,0.131520295341342,0.169103361414656,0.197746264638633,0.218857931511084,0.231289813407107,0.236522040945215,0.209051189243271,0.227362610765554,0.258919236566485,0.244710805341409,0.209828031326964,0.20086615945867,0.209746052060489,0.181806746468075,0.168802589961101,0.161786530692408,0.177744338061138,0.186869197423789,0.193599182067063,0.196725307556902,0.189380076627488,0.185467863932115,0.193212616207912,0.19374794687149,0.174652352856227,0.173080873785521,0.177403277548584,0.186096038106226,0.197944528550953,0.22710814181903,0.247583850051228,0.198495493613039,0.141575691282649,0.125629127154254,0.116903379390214,0.0977132844932448,0.0750221047030798,0.0584605268231324,0.0477495045919942,0.0483655505350382,0.0446275997416177,0.0376280496708173,0.0250007460106312,0.020709395617503,0.0202765584300862,0.020335235174436,0.0180152370482614,0.0154464002093506,0.0135596103692293,0.0127827601270338,0.0139315947974747,0.0145155611751179,0.01334129741092,0.0116467894514482,0.011029036707256,0.00998327352440534,0.00887791023144242,0.0083404599173863,0.00697583912591826,0.00569411637460505,0.00528065743695478,0.00491533833469551,0.00448178966872479,0.00426261926592758,0.00383599313860799,0.00328502007691692,0.00285018141510181,0.00259448493762237,0.00227990534161276,0.0017751909418506,0.00146101906794702,0.00115130894878819,0.000955270553767083,0.000792365397073356,0.000646201581846923,0.000557563876851072,0.000494156415298801,0.000439682447858067,0.000401640077186512
